id,user_id,created,updated,title,age_group_ids,auto_created,item_ids,code,account_ids,delivery,eat_in,takeaway,discount,discount_type,start_date_time,end_date_time,freebie_id,monday_from,monday_to,tuesday_from,tuesday_to,wednesday_from,wednesday_to,thursday_from,thursday_to,friday_from,friday_to,saturday_from,saturday_to,sunday_from,sunday_to,gender_ids,goodie_bag_id,maximum_cltv,maximum_orders,minimum_cltv,minimum_orders,minimum_spend,parent_id,area_ids,place_id,price,provider,redemptions,redemptions_per_customer,status,table_id,tier_category_ids,type,used_redemptions,validity_hours,value,variation,visibility
76640,417,2021-11-08 10:47:45+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,61018.0,,,,,Percentage,2021-11-08 11:47:45+00:00,2021-11-22 11:47:45+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76653,417,2021-11-08 10:47:46+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,61303.0,,,,,Percentage,2021-11-08 11:47:46+00:00,2021-11-22 11:47:46+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76664,417,2021-11-08 10:47:47+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,61277.0,,,,,Percentage,2021-11-08 11:47:47+00:00,2021-11-22 11:47:47+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76690,417,2021-11-08 10:47:49+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,61057.0,,,,,Percentage,2021-11-08 11:47:49+00:00,2021-11-22 11:47:49+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76703,417,2021-11-08 10:47:50+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,61131.0,,,,,Percentage,2021-11-08 11:47:50+00:00,2021-11-22 11:47:50+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76728,417,2021-11-08 10:47:52+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,69346.0,,,,,Percentage,2021-11-08 11:47:52+00:00,2021-11-22 11:47:52+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76754,417,2021-11-08 10:47:54+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,68175.0,,,,,Percentage,2021-11-08 11:47:54+00:00,2021-11-22 11:47:54+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76768,417,2021-11-08 10:47:55+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,68290.0,,,,,Percentage,2021-11-08 11:47:55+00:00,2021-11-22 11:47:55+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76780,417,2021-11-08 10:47:56+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,68530.0,,,,,Percentage,2021-11-08 11:47:56+00:00,2021-11-22 11:47:56+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76798,417,2021-11-08 10:47:58+00:00,2022-08-02 23:34:14+00:00,2 for 1 on Pizza,,0.0,72091,,68797.0,,,,,Percentage,2021-11-08 11:47:58+00:00,2021-11-22 11:47:58+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76819,417,2021-11-08 10:47:59+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,69320.0,,,,,Percentage,2021-11-08 11:47:59+00:00,2021-11-22 11:47:59+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76821,417,2021-11-08 10:48:00+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,69311.0,,,,,Percentage,2021-11-08 11:48:00+00:00,2021-11-22 11:48:00+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76872,417,2021-11-08 10:48:11+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,69009.0,,,,,Percentage,2021-11-08 11:48:11+00:00,2021-11-22 11:48:11+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76874,417,2021-11-08 10:48:11+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,69142.0,,,,,Percentage,2021-11-08 11:48:11+00:00,2021-11-22 11:48:11+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76875,417,2021-11-08 10:48:11+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,69055.0,,,,,Percentage,2021-11-08 11:48:11+00:00,2021-11-22 11:48:11+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76877,417,2021-11-08 10:48:11+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,69226.0,,,,,Percentage,2021-11-08 11:48:11+00:00,2021-11-22 11:48:11+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76880,417,2021-11-08 10:48:12+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,69104.0,,,,,Percentage,2021-11-08 11:48:12+00:00,2021-11-22 11:48:12+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76887,417,2021-11-08 10:48:13+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,67360.0,,,,,Percentage,2021-11-08 11:48:13+00:00,2021-11-22 11:48:13+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76889,417,2021-11-08 10:48:14+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,60794.0,,,,,Percentage,2021-11-08 11:48:14+00:00,2021-11-08 11:48:14+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76893,417,2021-11-08 10:48:15+00:00,2022-08-02 23:34:51+00:00,2 for 1 on Pizza,,0.0,72091,,69028.0,,,,,Percentage,2021-11-08 11:48:15+00:00,2021-11-08 11:48:15+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76896,417,2021-11-08 10:48:16+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,68951.0,,,,,Percentage,2021-11-08 11:48:16+00:00,2021-11-08 11:48:16+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76898,417,2021-11-08 10:48:17+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,68946.0,,,,,Percentage,2021-11-08 11:48:17+00:00,2021-11-08 11:48:17+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76912,417,2021-11-08 10:48:19+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,66229.0,,,,,Percentage,2021-11-08 11:48:19+00:00,2021-11-22 11:48:19+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76928,417,2021-11-08 10:48:21+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,66299.0,,,,,Percentage,2021-11-08 11:48:21+00:00,2021-11-22 11:48:21+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76931,417,2021-11-08 10:48:21+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,66348.0,,,,,Percentage,2021-11-08 11:48:21+00:00,2021-11-22 11:48:21+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76936,417,2021-11-08 10:48:22+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,66385.0,,,,,Percentage,2021-11-08 11:48:22+00:00,2021-11-22 11:48:22+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76951,417,2021-11-08 10:48:25+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,69283.0,,,,,Percentage,2021-11-08 11:48:25+00:00,2021-11-08 11:48:25+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76952,417,2021-11-08 10:48:24+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,66651.0,,,,,Percentage,2021-11-08 11:48:24+00:00,2021-11-08 11:48:24+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76953,417,2021-11-08 10:48:25+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,67150.0,,,,,Percentage,2021-11-08 11:48:25+00:00,2021-11-08 11:48:25+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76962,417,2021-11-08 10:48:27+00:00,2022-08-02 23:35:30+00:00,2 for 1 on Pizza,,0.0,72091,,64548.0,,,,,Percentage,2021-11-08 11:48:27+00:00,2021-11-08 11:48:27+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76966,417,2021-11-08 10:48:27+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,66218.0,,,,,Percentage,2021-11-08 11:48:27+00:00,2021-11-08 11:48:27+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
76997,417,2021-11-08 10:48:29+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,67021.0,,,,,Percentage,2021-11-08 11:48:29+00:00,2021-11-22 11:48:29+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77000,417,2021-11-08 10:48:30+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,66964.0,,,,,Percentage,2021-11-08 11:48:30+00:00,2021-11-22 11:48:30+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77013,417,2021-11-08 10:48:31+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,66920.0,,,,,Percentage,2021-11-08 11:48:31+00:00,2021-11-22 11:48:31+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77023,417,2021-11-08 10:48:32+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,66692.0,,,,,Percentage,2021-11-08 11:48:32+00:00,2021-11-22 11:48:32+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77043,417,2021-11-08 10:48:34+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,66758.0,,,,,Percentage,2021-11-08 11:48:34+00:00,2021-11-22 11:48:34+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77052,417,2021-11-08 10:48:35+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,69288.0,,,,,Percentage,2021-11-08 11:48:35+00:00,2021-11-22 11:48:35+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77054,417,2021-11-08 10:49:07+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,60794.0,,,,,Percentage,2021-11-08 11:49:07+00:00,2021-11-22 11:49:07+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,76889.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77055,417,2021-11-08 10:49:07+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,69120.0,,,,,Percentage,2021-11-08 11:49:07+00:00,2021-11-22 11:49:07+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77057,417,2021-11-08 10:49:08+00:00,2022-08-02 23:36:10+00:00,2 for 1 on Pizza,,0.0,72091,,69028.0,,,,,Percentage,2021-11-08 11:49:08+00:00,2021-11-22 11:49:08+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77058,417,2021-11-08 10:49:08+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,66651.0,,,,,Percentage,2021-11-08 11:49:08+00:00,2021-11-22 11:49:08+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77062,417,2021-11-08 10:49:09+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,68951.0,,,,,Percentage,2021-11-08 11:49:09+00:00,2021-11-22 11:49:09+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77063,417,2021-11-08 10:49:09+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,69283.0,,,,,Percentage,2021-11-08 11:49:09+00:00,2021-11-22 11:49:09+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77064,417,2021-11-08 10:49:09+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,68946.0,,,,,Percentage,2021-11-08 11:49:09+00:00,2021-11-22 11:49:09+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77065,417,2021-11-08 10:49:09+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,67150.0,,,,,Percentage,2021-11-08 11:49:09+00:00,2021-11-22 11:49:09+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77069,417,2021-11-08 10:49:09+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,64519.0,,,,,Percentage,2021-11-08 11:49:09+00:00,2021-11-22 11:49:09+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77072,417,2021-11-08 10:49:12+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,64548.0,,,,,Percentage,2021-11-08 11:49:12+00:00,2021-11-22 11:49:12+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77074,417,2021-11-08 10:49:14+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,64554.0,,,,,Percentage,2021-11-08 11:49:14+00:00,2021-11-22 11:49:14+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77076,417,2021-11-08 10:49:16+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,66072.0,,,,,Percentage,2021-11-08 11:49:16+00:00,2021-11-22 11:49:16+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77078,417,2021-11-08 10:49:18+00:00,2022-08-02 23:36:49+00:00,2 for 1 on Pizza,,0.0,72091,,66218.0,,,,,Percentage,2021-11-08 11:49:18+00:00,2021-11-22 11:49:18+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77080,417,2021-11-08 10:49:21+00:00,2022-08-02 23:37:27+00:00,2 for 1 on Pizza,,0.0,72091,,66235.0,,,,,Percentage,2021-11-08 11:49:21+00:00,2021-11-22 11:49:21+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77132,417,2021-11-10 00:00:06+00:00,2022-08-02 23:37:27+00:00,2 for 1 on Pizza,,0.0,72091,,71737.0,,,,,Percentage,2021-11-10 01:00:06+00:00,2021-11-24 01:00:06+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77133,417,2021-11-10 00:00:06+00:00,2022-08-02 23:37:27+00:00,2 for 1 on Pizza,,0.0,72091,,61268.0,,,,,Percentage,2021-11-10 01:00:06+00:00,2021-11-24 01:00:06+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77139,417,2021-11-10 00:00:07+00:00,2022-08-02 23:37:27+00:00,2 for 1 on Pizza,,0.0,72091,,70813.0,,,,,Percentage,2021-11-10 01:00:07+00:00,2021-11-24 01:00:07+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77143,417,2021-11-10 00:00:07+00:00,2022-08-02 23:37:27+00:00,2 for 1 on Pizza,,0.0,72091,,63512.0,,,,,Percentage,2021-11-10 01:00:07+00:00,2021-11-24 01:00:07+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77148,417,2021-11-10 00:00:08+00:00,2022-08-02 23:37:27+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-11-10 01:00:08+00:00,2021-11-24 01:00:08+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77150,417,2021-11-10 00:00:08+00:00,2022-08-02 23:37:27+00:00,2 for 1 on Pizza,,0.0,72091,,70480.0,,,,,Percentage,2021-11-10 01:00:08+00:00,2021-11-24 01:00:08+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77153,417,2021-11-10 00:00:09+00:00,2022-08-02 23:37:27+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-11-10 01:00:09+00:00,2021-11-24 01:00:09+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77158,417,2021-11-10 00:00:10+00:00,2022-08-02 23:37:27+00:00,2 for 1 on Pizza,,0.0,72091,,61027.0,,,,,Percentage,2021-11-10 01:00:10+00:00,2021-11-10 01:00:10+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77197,417,2021-11-11 17:51:01+00:00,2022-08-02 23:37:27+00:00,20% discount on Hovedretter,,0.0,64280,,74114.0,,,,20.0,Percentage,2021-11-11 18:51:01+00:00,2021-11-25 18:51:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,72972.0,,64276,,,1,1.0,Inactive,,,Discount on specific menu items,0,,,,
77247,417,2021-11-12 10:55:32+00:00,2022-08-02 23:38:06+00:00,2 for 1 on Hokkaido suppe med knasende løg og rugbrødscroutons,,1.0,77246,,,,,,,Percentage,2021-11-12 10:46:10+00:00,2021-11-13 10:46:10+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,,,59813,,,1,,Inactive,,,2 for 1 on specific menu items,0,336.0,,,
77252,417,2021-11-12 12:00:01+00:00,2022-08-02 23:38:06+00:00,2 for 1 on Pizza,,0.0,72091,,63512.0,,,,,Percentage,2021-11-12 13:00:01+00:00,2021-11-26 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77253,417,2021-11-12 12:00:01+00:00,2022-08-02 23:38:06+00:00,2 for 1 on Pizza,,0.0,72091,,71737.0,,,,,Percentage,2021-11-12 13:00:01+00:00,2021-11-26 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77254,417,2021-11-12 12:00:01+00:00,2022-08-02 23:38:15+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-11-12 13:00:01+00:00,2021-11-26 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77255,417,2021-11-12 12:00:01+00:00,2022-08-02 23:38:15+00:00,2 for 1 on Pizza,,0.0,72091,,70480.0,,,,,Percentage,2021-11-12 13:00:01+00:00,2021-11-26 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77256,417,2021-11-12 12:00:02+00:00,2022-08-02 23:38:15+00:00,2 for 1 on Pizza,,0.0,72091,,61268.0,,,,,Percentage,2021-11-12 13:00:02+00:00,2021-11-26 13:00:02+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77257,417,2021-11-12 12:00:02+00:00,2022-08-02 23:38:15+00:00,2 for 1 on Pizza,,0.0,72091,,70813.0,,,,,Percentage,2021-11-12 13:00:02+00:00,2021-11-26 13:00:02+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77264,417,2021-11-12 12:00:03+00:00,2022-08-02 23:38:15+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-11-12 13:00:03+00:00,2021-11-26 13:00:03+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77453,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:15+00:00,2 for 1 on Pizza,,0.0,72091,,70813.0,,,,,Percentage,2021-11-14 13:00:01+00:00,2021-11-28 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77454,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:15+00:00,2 for 1 on Pizza,,0.0,72091,,61268.0,,,,,Percentage,2021-11-14 13:00:01+00:00,2021-11-28 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77455,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:15+00:00,2 for 1 on Pizza,,0.0,72091,,66305.0,,,,,Percentage,2021-11-14 13:00:01+00:00,2021-11-28 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77456,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:15+00:00,2 for 1 on Pizza,,0.0,72091,,63380.0,,,,,Percentage,2021-11-14 13:00:01+00:00,2021-11-28 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77457,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:51+00:00,2 for 1 on Pizza,,0.0,72091,,63512.0,,,,,Percentage,2021-11-14 13:00:01+00:00,2021-11-28 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77458,417,2021-11-14 12:00:01+00:00,2022-08-02 23:38:51+00:00,2 for 1 on Pizza,,0.0,72091,,70480.0,,,,,Percentage,2021-11-14 13:00:01+00:00,2021-11-28 13:00:01+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,75910.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77467,417,2021-11-15 07:22:00+00:00,2022-08-02 23:38:51+00:00,2 for 1 on Pizza,,0.0,72091,,77384.0,,,,,Percentage,2021-11-15 08:22:00+00:00,2021-11-25 08:22:00+00:00,,,,,,,,,,,,,,,,,,,,,,100.0,72092.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77468,417,2021-11-15 07:22:01+00:00,2022-08-02 23:38:51+00:00,2 for 1 on Pizza,,0.0,72091,,77394.0,,,,,Percentage,2021-11-15 08:22:01+00:00,2021-11-25 08:22:01+00:00,,,,,,,,,,,,,,,,,,,,,,100.0,72092.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
77471,417,2021-11-15 07:23:00+00:00,2022-08-02 23:38:51+00:00,2 for 1 on Pizza,,0.0,72091,,77368.0,,,,,Percentage,2021-11-15 08:23:00+00:00,2021-11-25 08:23:00+00:00,,,,,,,,,,,,,,,,,,,,,,100.0,72092.0,,59897,,,1,1.0,Inactive,,,2 for 1 on specific menu items,0,,,,
