"id","user_id","created","updated","title","bookable","capacity","category_id","external_id","link","place_id","status","table_stand","qr_code","deleted","floorplan","shape","table_section_id"
81734,417,1646230164,1731431107,"1",1,4,12185,,http://lovingloyalty.com/order/table-1/zula-vegetarian-restaurant-64276,64276,Active,public://tables/64276/81734_en.pdf,public://tables/64276/81734.png,0,"{""top"":720,""left"":100,""angle"":0}",rectangle,
81735,417,1646230184,1731431107,"2",1,4,12185,,http://lovingloyalty.com/order/table-2/zula-vegetarian-restaurant-64276,64276,Active,public://tables/64276/81735_en.pdf,public://tables/64276/81735.png,0,"{""top"":160,""left"":180,""angle"":0}",rectangle,
81736,417,1646230200,1731431108,"3",1,4,12185,,http://lovingloyalty.com/order/table-3/zula-vegetarian-restaurant-64276,64276,Active,public://tables/64276/81736_en.pdf,public://tables/64276/81736.png,0,"{""top"":440,""left"":180,""angle"":0}",rectangle,
81738,424,1646230719,1731431108,"9",1,4,12185,,http://lovingloyalty.com/order/table-9/zula-vegetarian-restaurant-64276,64276,Active,public://tables/64276/81738_en.pdf,public://tables/64276/81738.png,0,"{""top"":720,""left"":260,""angle"":0}",rectangle,
84064,1769,1647602532,1731431107,"4",1,2,12185,,http://lovingloyalty.com/order/table-4/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84064_en.pdf,public://tables/64276/84064.png,0,"{""top"":620,""left"":100,""angle"":0}",rectangle,
84130,417,1647782030,1752827957,"1",1,2,12185,,http://lovingloyalty.com/order/table-1/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84130_en.pdf,public://tables/65417/84130.png,0,"{""top"":20,""left"":260,""angle"":0}",rectangle,
84131,417,1647783562,1731431106,"5",1,1,12185,,http://lovingloyalty.com/order/table-5/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84131_en.pdf,public://tables/64276/84131.png,0,"{""top"":220,""left"":100,""angle"":0}",rectangle,
84132,417,1647783609,1731431106,"7",1,1,12185,,http://lovingloyalty.com/order/table-7/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84132_en.pdf,public://tables/64276/84132.png,0,"{""top"":20,""left"":100,""angle"":0}",rectangle,
84133,417,1647783650,1731431105,"6",1,1,12185,,http://lovingloyalty.com/order/table-6/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84133_en.pdf,public://tables/64276/84133.png,0,"{""top"":320,""left"":20,""angle"":0}",rectangle,
84134,417,1647783698,1731431106,"8",1,1,12185,,http://lovingloyalty.com/order/table-8/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84134_en.pdf,public://tables/64276/84134.png,0,"{""top"":820,""left"":20,""angle"":0}",rectangle,
84135,417,1647783732,1731431105,"10",1,1,12185,,http://lovingloyalty.com/order/table-10/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84135_en.pdf,public://tables/64276/84135.png,0,"{""top"":20,""left"":20,""angle"":0}",rectangle,
84136,417,1647783765,1731431105,"11",1,1,12185,,http://lovingloyalty.com/order/table-11/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84136_en.pdf,public://tables/64276/84136.png,0,"{""top"":520,""left"":20,""angle"":0}",rectangle,
84137,417,1647783786,1731431106,"12",1,1,12185,,http://lovingloyalty.com/order/table-12/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84137_en.pdf,public://tables/64276/84137.png,0,"{""top"":420,""left"":20,""angle"":0}",rectangle,
84138,417,1647783819,1731431106,"13",1,1,12185,,http://lovingloyalty.com/order/table-13/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84138_en.pdf,public://tables/64276/84138.png,0,"{""top"":720,""left"":20,""angle"":0}",rectangle,
84139,417,1647783844,1731431105,"14",1,1,12185,,http://lovingloyalty.com/order/table-14/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84139_en.pdf,public://tables/64276/84139.png,0,"{""top"":620,""left"":20,""angle"":0}",rectangle,
84140,417,1647783864,1731431106,"15",1,1,12185,,http://lovingloyalty.com/order/table-15/zula-vegetarian-restaurant,64276,Active,public://tables/64276/84140_en.pdf,public://tables/64276/84140.png,0,"{""top"":120,""left"":100,""angle"":0}",rectangle,
84334,417,1647939988,1752827956,"12",1,1,12185,,http://lovingloyalty.com/order/table-12/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84334_en.pdf,public://tables/65417/84334.png,0,"{""top"":320,""left"":180,""angle"":0}",rectangle,
84335,417,1647940023,1752827955,"4",1,1,12185,,http://lovingloyalty.com/order/table-4/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84335_en.pdf,public://tables/65417/84335.png,0,"{""top"":220,""left"":20,""angle"":0}",rectangle,
84336,417,1647940035,1752827956,"6",1,1,12185,,http://lovingloyalty.com/order/table-6/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84336_en.pdf,public://tables/65417/84336.png,0,"{""top"":520,""left"":20,""angle"":0}",rectangle,
84337,417,1647940048,1752827956,"5",1,1,12185,,http://lovingloyalty.com/order/table-5/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84337_en.pdf,public://tables/65417/84337.png,0,"{""top"":420,""left"":20,""angle"":0}",rectangle,
84338,417,1647940064,1752827956,"7",1,1,12185,,http://lovingloyalty.com/order/table-7/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84338_en.pdf,public://tables/65417/84338.png,0,"{""top"":720,""left"":100,""angle"":0}",rectangle,
84339,417,1647940077,1752827956,"13",1,1,12185,,http://lovingloyalty.com/order/table-13/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84339_en.pdf,public://tables/65417/84339.png,0,"{""top"":320,""left"":20,""angle"":0}",rectangle,
84340,417,1647940092,1752827957,"9",1,1,12185,,http://lovingloyalty.com/order/table-9/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84340_en.pdf,public://tables/65417/84340.png,0,"{""top"":720,""left"":180,""angle"":0}",rectangle,
84341,417,1647940102,1752827956,"8",1,1,12185,,http://lovingloyalty.com/order/table-8/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84341_en.pdf,public://tables/65417/84341.png,0,"{""top"":520,""left"":100,""angle"":0}",rectangle,
84342,417,1647940109,1752827956,"10",1,1,12185,,http://lovingloyalty.com/order/table-10/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84342_en.pdf,public://tables/65417/84342.png,0,"{""top"":20,""left"":100,""angle"":0}",rectangle,
84343,417,1647940118,1752827956,"11",1,1,12185,,http://lovingloyalty.com/order/table-11/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84343_en.pdf,public://tables/65417/84343.png,0,"{""top"":720,""left"":20,""angle"":0}",rectangle,
84344,417,1647940138,1752827956,"16",1,1,12185,,http://lovingloyalty.com/order/table-16/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84344_en.pdf,public://tables/65417/84344.png,0,"{""top"":120,""left"":100,""angle"":0}",rectangle,
84345,417,1647940146,1752827956,"18",1,1,12185,,http://lovingloyalty.com/order/table-18/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84345_en.pdf,public://tables/65417/84345.png,0,"{""top"":320,""left"":100,""angle"":0}",rectangle,
84346,417,1647940160,1752827956,"19",1,1,12185,,http://lovingloyalty.com/order/table-19/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84346_en.pdf,public://tables/65417/84346.png,0,"{""top"":420,""left"":100,""angle"":0}",rectangle,
84347,417,1647940170,1752827956,"17",1,1,12185,,http://lovingloyalty.com/order/table-17/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84347_en.pdf,public://tables/65417/84347.png,0,"{""top"":520,""left"":180,""angle"":0}",rectangle,
84348,417,1647940180,1752827956,"15",1,1,12185,,http://lovingloyalty.com/order/table-15/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84348_en.pdf,public://tables/65417/84348.png,0,"{""top"":420,""left"":180,""angle"":0}",rectangle,
84349,417,1647940195,1752827956,"51",1,1,12185,,http://lovingloyalty.com/order/table-51/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84349_en.pdf,public://tables/65417/84349.png,0,"{""top"":220,""left"":100,""angle"":0}",rectangle,
84350,417,1647940207,1752827956,"53",1,1,12185,,http://lovingloyalty.com/order/table-53/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84350_en.pdf,public://tables/65417/84350.png,0,"{""top"":620,""left"":100,""angle"":0}",rectangle,
84351,417,1647940218,1752827955,"20",1,1,12185,,http://lovingloyalty.com/order/table-20/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84351_en.pdf,public://tables/65417/84351.png,0,"{""top"":20,""left"":20,""angle"":0}",rectangle,
84352,417,1647940227,1752827956,"14",1,1,12185,,http://lovingloyalty.com/order/table-14/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84352_en.pdf,public://tables/65417/84352.png,0,"{""top"":820,""left"":100,""angle"":0}",rectangle,
84353,417,1647940256,1752827956,"21",1,1,12185,,http://lovingloyalty.com/order/table-21/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84353_en.pdf,public://tables/65417/84353.png,0,"{""top"":120,""left"":180,""angle"":0}",rectangle,
84354,417,1647940263,1752827956,"55",1,1,12185,,http://lovingloyalty.com/order/table-55/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84354_en.pdf,public://tables/65417/84354.png,0,"{""top"":620,""left"":180,""angle"":0}",rectangle,
84355,417,1647940273,1752827955,"56",1,1,12185,,http://lovingloyalty.com/order/table-56/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84355_en.pdf,public://tables/65417/84355.png,0,"{""top"":120,""left"":20,""angle"":0}",rectangle,
84356,417,1647940295,1752827956,"57",1,1,12185,,http://lovingloyalty.com/order/table-57/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84356_en.pdf,public://tables/65417/84356.png,0,"{""top"":620,""left"":20,""angle"":0}",rectangle,
84357,417,1647940308,1752827956,"58",1,1,12185,,http://lovingloyalty.com/order/table-58/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84357_en.pdf,public://tables/65417/84357.png,0,"{""top"":20,""left"":180,""angle"":0}",rectangle,
84358,417,1647940320,1752827956,"59",1,1,12185,,http://lovingloyalty.com/order/table-59/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84358_en.pdf,public://tables/65417/84358.png,0,"{""top"":820,""left"":20,""angle"":0}",rectangle,
84359,417,1647940330,1752827956,"60",1,1,12185,,http://lovingloyalty.com/order/table-60/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/84359_en.pdf,public://tables/65417/84359.png,0,"{""top"":220,""left"":180,""angle"":0}",rectangle,
84499,417,1648043660,1744698583,"1",1,1,12185,,http://lovingloyalty.com/order/table-1/curly-burger-burgers-restaurant,84073,Active,public://tables/84073/84499_da.pdf,public://tables/84073/84499.png,0,"{""top"":160,""left"":100,""angle"":0}",rectangle,
85430,417,1648310847,1752827957,"2",1,2,12185,,http://lovingloyalty.com/order/table-2/nozomi-sushi-sushi-restaurant,65417,Active,public://tables/65417/85430_en.pdf,public://tables/65417/85430.png,0,"{""top"":820,""left"":180,""angle"":0}",rectangle,
86751,417,1649149655,1731431107,"16",1,1,12185,,http://lovingloyalty.com/order/table-16/zula-vegetarian-restaurant,64276,Active,public://tables/64276/86751_en.pdf,public://tables/64276/86751.png,0,"{""top"":520,""left"":100,""angle"":0}",rectangle,
86752,417,1649149675,1731431107,"17",1,1,12185,,http://lovingloyalty.com/order/table-17/zula-vegetarian-restaurant,64276,Active,public://tables/64276/86752_en.pdf,public://tables/64276/86752.png,0,"{""top"":320,""left"":100,""angle"":0}",rectangle,
86753,417,1649149695,1731431105,"18",1,1,12185,,http://lovingloyalty.com/order/table-18/zula-vegetarian-restaurant,64276,Active,public://tables/64276/86753_en.pdf,public://tables/64276/86753.png,0,"{""top"":220,""left"":20,""angle"":0}",rectangle,
86754,417,1649149721,1731431105,"19",1,1,12185,,http://lovingloyalty.com/order/table-19/zula-vegetarian-restaurant,64276,Active,public://tables/64276/86754_en.pdf,public://tables/64276/86754.png,0,"{""top"":120,""left"":20,""angle"":0}",rectangle,
86755,417,1649149739,1731431106,"20",1,1,12185,,http://lovingloyalty.com/order/table-20/zula-vegetarian-restaurant,64276,Active,public://tables/64276/86755_en.pdf,public://tables/64276/86755.png,0,"{""top"":420,""left"":100,""angle"":0}",rectangle,
90060,417,1650623571,1750395375,"1",1,1,12185,,http://lovingloyalty.com/order/table-1/maelk-honning-sandwich-cafe,64643,Active,public://tables/64643/90060_en.pdf,public://tables/64643/90060.png,0,"{""top"":20,""left"":20,""angle"":0}",rectangle,
94658,417,1652181804,1734411978,"1",1,1,12185,,http://lovingloyalty.com/order/table-1/kaffestuen-vesterbro-sandwich-cafe-,94025,Active,public://tables/94025/94658_en.pdf,public://tables/94025/94658.png,1,"{""angle"":0,""left"":20,""top"":320}",rectangle,
94659,417,1652181871,1734412380,"2",1,1,12185,,http://lovingloyalty.com/order/table-2/kaffestuen-vesterbro-sandwich-cafe-,94025,Active,public://tables/94025/94659_en.pdf,public://tables/94025/94659.png,1,"{""top"":20,""left"":20,""angle"":0}",rectangle,
94660,417,1652181882,1730976804,"3",1,1,12185,,http://lovingloyalty.com/order/table-3/kaffestuen-vesterbro-sandwich-cafe-,94025,Active,public://tables/94025/94660_en.pdf,public://tables/94025/94660.png,1,"{""top"":420,""left"":20,""angle"":0}",rectangle,
94661,417,1652181894,1730976804,"4",1,1,12185,,http://lovingloyalty.com/order/table-4/kaffestuen-vesterbro-sandwich-cafe-,94025,Active,public://tables/94025/94661_en.pdf,public://tables/94025/94661.png,1,"{""top"":820,""left"":20,""angle"":0}",rectangle,
94662,417,1652181906,1734412518,"5",1,1,12185,,http://lovingloyalty.com/order/table-5/kaffestuen-vesterbro-sandwich-cafe-,94025,Active,public://tables/94025/94662_en.pdf,public://tables/94025/94662.png,1,"{""top"":620,""left"":260,""angle"":0}",rectangle,
94663,417,1652181920,1734412517,"6",1,1,12185,,http://lovingloyalty.com/order/table-6/kaffestuen-vesterbro-sandwich-cafe-,94025,Active,public://tables/94025/94663_en.pdf,public://tables/94025/94663.png,1,"{""top"":500,""left"":80,""angle"":0}",rectangle,
94822,417,1652295972,1734412516,"7",1,1,12185,,http://lovingloyalty.com/order/table-7/kaffestuen-vesterbro-sandwich-cafe-,94025,Active,public://tables/94025/94822_en.pdf,public://tables/94025/94822.png,1,"{""top"":380,""left"":120,""angle"":0}",rectangle,
94823,417,1652296000,1734412517,"8",1,1,12185,,http://lovingloyalty.com/order/table-8/kaffestuen-vesterbro-sandwich-cafe-,94025,Active,public://tables/94025/94823_en.pdf,public://tables/94025/94823.png,1,"{""top"":480,""left"":220,""angle"":0}",rectangle,
94831,417,1652296053,1734412522,"9",1,1,12185,,http://lovingloyalty.com/order/table-9/kaffestuen-vesterbro-sandwich-cafe-,94025,Active,public://tables/94025/94831_en.pdf,public://tables/94025/94831.png,1,"{""top"":680,""left"":60,""angle"":0}",rectangle,
94833,417,1652296327,1734412628,"10",1,1,12185,,http://lovingloyalty.com/order/table-10/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/94833_en.pdf,public://tables/94025/94833.png,1,"{""top"":400,""left"":440,""angle"":0}",rectangle,
95368,417,1652689171,1734412628,"11",1,1,12185,,http://lovingloyalty.com/order/table-11/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95368_en.pdf,public://tables/94025/95368.png,1,"{""top"":500,""left"":320,""angle"":0}",rectangle,
95369,417,1652689179,1734412631,"12",1,1,12185,,http://lovingloyalty.com/order/table-12/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95369_en.pdf,public://tables/94025/95369.png,1,"{""top"":300,""left"":60,""angle"":0}",rectangle,
95370,417,1652689186,1734412521,"13",1,1,12185,,http://lovingloyalty.com/order/table-13/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95370_en.pdf,public://tables/94025/95370.png,1,"{""top"":820,""left"":200,""angle"":0}",rectangle,
95371,417,1652689194,1734412629,"14",1,1,12185,,http://lovingloyalty.com/order/table-14/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95371_en.pdf,public://tables/94025/95371.png,1,"{""top"":660,""left"":360,""angle"":0}",rectangle,
95372,417,1652689201,1734412632,"15",1,1,12185,,http://lovingloyalty.com/order/table-15/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95372_en.pdf,public://tables/94025/95372.png,1,"{""top"":60,""left"":420,""angle"":0}",rectangle,
95373,417,1652689207,1734412628,"16",1,1,12185,,http://lovingloyalty.com/order/table-16/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95373_en.pdf,public://tables/94025/95373.png,1,"{""top"":300,""left"":340,""angle"":0}",rectangle,
95374,417,1652689214,1734412507,"17",1,1,12185,,http://lovingloyalty.com/order/table-17/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95374_en.pdf,public://tables/94025/95374.png,1,"{""top"":180,""left"":420,""angle"":0}",rectangle,
95375,417,1652689220,1734412632,"18",1,1,12185,,http://lovingloyalty.com/order/table-18/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95375_en.pdf,public://tables/94025/95375.png,1,"{""top"":200,""left"":220,""angle"":0}",rectangle,
95376,417,1652689229,1734412630,"19",1,1,12185,,http://lovingloyalty.com/order/table-19/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95376_en.pdf,public://tables/94025/95376.png,1,"{""top"":580,""left"":220,""angle"":0}",rectangle,
95377,417,1652689235,1734412631,"20",1,1,12185,,http://lovingloyalty.com/order/table-20/kaffestuen-vesterbro-sandwich-cafe,94025,Active,public://tables/94025/95377_en.pdf,public://tables/94025/95377.png,1,"{""top"":320,""left"":180,""angle"":0}",rectangle,
95651,417,1652807961,1734410823,"1",1,1,12185,,http://lovingloyalty.com/order/table-1/pladsn-vegan-restaurant-59897,59897,Active,public://tables/59897/95651_en.pdf,public://tables/59897/95651.png,1,"{""angle"":0,""left"":20,""top"":220}",rectangle,
103891,417,1655208369,1730975979,"1",1,1,12185,,http://lovingloyalty.com/order/table-1/sushi-heaven-sushi-restaurant-10209,102096,Active,public://2023-01/table_stand__1__for_sushi_station___en_1.pdf,,0,null,rectangle,
104385,417,1655325527,1730975979,"2",1,1,12185,,http://lovingloyalty.com/order/table-2/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__2__for_sushi_station___en_1.pdf,,0,null,rectangle,
104386,417,1655325568,1730975979,"3",1,1,12185,,http://lovingloyalty.com/order/table-3/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__3__for_sushi_station___en_1.pdf,,0,null,rectangle,
104387,417,1655325574,1730975980,"4",1,1,12185,,http://lovingloyalty.com/order/table-4/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__4__for_sushi_station___en_1.pdf,,0,null,rectangle,
104388,417,1655325580,1730975980,"5",1,1,12185,,http://lovingloyalty.com/order/table-5/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__5__for_sushi_station___en_1.pdf,,0,null,rectangle,
104389,417,1655325596,1730975980,"6",1,1,12185,,http://lovingloyalty.com/order/table-6/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__6__for_sushi_station___en_1.pdf,,0,null,rectangle,
104390,417,1655325610,1730975980,"7",1,1,12185,,http://lovingloyalty.com/order/table-7/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__7__for_sushi_station___en.pdf,,0,null,rectangle,
104391,417,1655325664,1730975980,"8",1,1,12185,,http://lovingloyalty.com/order/table-8/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__8__for_sushi_station___en.pdf,,0,null,rectangle,
104392,417,1655325670,1730975980,"9",1,1,12185,,http://lovingloyalty.com/order/table-9/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__9__for_sushi_station___en.pdf,,0,null,rectangle,
104393,417,1655325678,1730975980,"10",1,1,12185,,http://lovingloyalty.com/order/table-10/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__10__for_sushi_station___en.pdf,,0,null,rectangle,
153988,417,1661248029,1730975980,"11",1,4,12185,,http://lovingloyalty.com/order/table-11/ye-sushi-sushi-restaurant-102096,102096,Active,public://2023-01/table_stand__11__for_sushi_station___en.pdf,,0,null,rectangle,
170229,417,1662812749,1746686630,"1",1,4,12185,,http://lovingloyalty.com/order/table-1/ris-og-nudler-thai-restaurant-16151,161519,Active,public://tables/161519/170229_da.pdf,public://tables/161519/170229.png,0,"{""top"":160,""left"":20,""angle"":0}",rectangle,
170235,417,1662813062,1746686631,"2",1,4,12185,,http://lovingloyalty.com/order/table-2/ris-og-nudler-thai-restaurant-16151,161519,Active,public://tables/161519/170235_da.pdf,public://tables/161519/170235.png,0,"{""top"":720,""left"":20,""angle"":0}",rectangle,
170236,417,1662813111,1746686630,"3",1,4,12185,,http://lovingloyalty.com/order/table-3/ris-og-nudler-thai-restaurant-16151,161519,Active,public://tables/161519/170236_da.pdf,public://tables/161519/170236.png,0,"{""top"":440,""left"":20,""angle"":0}",rectangle,
170237,417,1662813146,1746686630,"4",1,4,12185,,http://lovingloyalty.com/order/table-4/ris-og-nudler-thai-restaurant-16151,161519,Active,public://tables/161519/170237_da.pdf,public://tables/161519/170237.png,0,"{""top"":580,""left"":20,""angle"":0}",rectangle,
170242,417,1662813185,1746686630,"5",1,4,12185,,http://lovingloyalty.com/order/table-5/ris-og-nudler-thai-restaurant-16151,161519,Active,public://tables/161519/170242_da.pdf,public://tables/161519/170242.png,0,"{""top"":300,""left"":20,""angle"":0}",rectangle,
170243,417,1662813229,1746686630,"6",1,4,12185,,http://lovingloyalty.com/order/table-6/ris-og-nudler-thai-restaurant-16151,161519,Active,public://tables/161519/170243_da.pdf,public://tables/161519/170243.png,0,"{""top"":20,""left"":20,""angle"":0}",rectangle,
170244,417,1662813267,1746686630,"7",1,4,12185,,http://lovingloyalty.com/order/table-7/ris-og-nudler-thai-restaurant-16151,161519,Active,public://tables/161519/170244_da.pdf,public://tables/161519/170244.png,0,"{""top"":20,""left"":180,""angle"":0}",rectangle,
170248,417,1662813329,1746686631,"8",1,4,12185,,http://lovingloyalty.com/order/table-8/ris-og-nudler-thai-restaurant-16151,161519,Active,public://tables/161519/170248_da.pdf,public://tables/161519/170248.png,0,"{""top"":860,""left"":20,""angle"":0}",rectangle,
170249,417,1662813396,1746686631,"9",1,4,12185,,http://lovingloyalty.com/order/table-9/ris-og-nudler-thai-restaurant-16151,161519,Active,public://tables/161519/170249_da.pdf,public://tables/161519/170249.png,0,"{""top"":160,""left"":180,""angle"":0}",rectangle,
170252,417,1662813432,1746686631,"10",1,4,12185,,http://lovingloyalty.com/order/table-10/ris-og-nudler-thai-restaurant-1615,161519,Active,public://tables/161519/170252_da.pdf,public://tables/161519/170252.png,0,"{""top"":300,""left"":180,""angle"":0}",rectangle,
217727,417,1670601020,1737698263,"2",1,6,12185,,http://lovingloyalty.com/order/table-2/pladsn-pizza-restaurant-59897,59897,Active,public://tables/59897/217727_en.pdf,public://tables/59897/217727.png,1,"{""top"":580,""left"":380,""angle"":0}",rectangle,
229060,424,1673431196,1737698269,"3",1,4,12185,,https://lovingloyalty.page.link/beQ5z1bqP1z5VSdj7,59897,Active,public://tables/59897/229060_en.pdf,public://tables/59897/229060.png,1,"{""top"":480,""left"":220,""angle"":0}",rectangle,
230346,424,1673649851,1744295981,"4",1,4,12185,,https://lovingloyalty.page.link/gbeL1mYtBefHFSX6A,59897,Active,public://tables/59897/230346_en.pdf,public://tables/59897/230346.png,1,"{""top"":700,""left"":640,""angle"":0}",rectangle,
236821,424,1675034822,1747392209,"5",1,4,12185,,https://lovingloyalty.page.link/oUCN3RVN32Xunr6i7,59897,Active,public://tables/59897/236821_en.pdf,public://tables/59897/236821.png,1,"{""top"":740,""left"":140,""angle"":0}",rectangle,
236925,417,1675080644,1737698265,"6",1,4,12185,,https://lovingloyalty.page.link/iAHTgM5YxxSqEdnf6,59897,Active,public://tables/59897/236925_en.pdf,public://tables/59897/236925.png,1,"{""top"":740,""left"":320,""angle"":0}",rectangle,
283000,417,1684163571,1730975982,"1",1,4,12185,,https://lovingloyalty.page.link/Gwkbw4DJY47F2qrG7,282497,Active,public://2023-05/table_stand__1__for_tio_mario_s___da.pdf,,0,null,rectangle,
283001,417,1684163629,1730975982,"2",1,4,12185,,https://lovingloyalty.page.link/5CTpUTpRwdZLXe2s6,282497,Active,public://2023-05/table_stand__2__for_tio_mario_s___da.pdf,,0,null,rectangle,
283002,417,1684163670,1730975982,"3",1,4,12185,,https://lovingloyalty.page.link/GR816chao3E5QTsM9,282497,Active,public://2023-05/table_stand__3__for_tio_mario_s___da.pdf,,0,null,rectangle,
283004,417,1684163731,1730975982,"4",1,4,12185,,https://lovingloyalty.page.link/f2So7EnUWTAEddaSA,282497,Active,public://2023-05/table_stand__4__for_tio_mario_s___da.pdf,,0,null,rectangle,
283005,417,1684163771,1730975982,"5",1,4,12185,,https://lovingloyalty.page.link/sCYwobJ8P8HrpJPq7,282497,Active,public://2023-05/table_stand__5__for_tio_mario_s___da.pdf,,0,null,rectangle,
283006,417,1684163805,1730975982,"6",1,4,12185,,https://lovingloyalty.page.link/SoZXWuL3RicUDx8V8,282497,Active,public://2023-05/table_stand__6__for_tio_mario_s___da.pdf,,0,null,rectangle,
283007,417,1684163838,1730975983,"7",1,4,12185,,https://lovingloyalty.page.link/KRFeQcbmiamWZZyY9,282497,Active,public://2023-05/table_stand__7__for_tio_mario_s___da.pdf,,0,null,rectangle,
283008,417,1684163865,1730975983,"8",1,4,12185,,https://lovingloyalty.page.link/7YWhmrStosryH7Du7,282497,Active,public://2023-05/table_stand__8__for_tio_mario_s___da.pdf,,0,null,rectangle,
283009,417,1684163898,1730975983,"9",1,4,12185,,https://lovingloyalty.page.link/QdcnqYc2QFRybHz87,282497,Active,public://2023-05/table_stand__9__for_tio_mario_s___da.pdf,,0,null,rectangle,
285923,417,1684706029,1730975983,"20",1,4,12216,,https://lovingloyalty.page.link/de7xVYU5jRH1gsZ56,282497,Active,public://2023-05/table_stand__20__for_tio_mario_s___da.pdf,,0,null,rectangle,
285924,417,1684706071,1730975983,"21",1,4,12216,,https://lovingloyalty.page.link/mBd4i9gLPpnESmFe7,282497,Active,public://2023-05/table_stand__21__for_tio_mario_s___da.pdf,,0,null,rectangle,
285925,417,1684706100,1730975983,"22",1,4,12216,,https://lovingloyalty.page.link/Xs3zxHF938GMuX3v9,282497,Active,public://2023-05/table_stand__22__for_tio_mario_s___da.pdf,,0,null,rectangle,
285926,417,1684706127,1730975983,"23",1,4,12216,,https://lovingloyalty.page.link/LhGhmpdZSbG8Bp4D8,282497,Active,public://2023-05/table_stand__23__for_tio_mario_s___da.pdf,,0,null,rectangle,
285927,417,1684706173,1730975983,"24",1,4,12216,,https://lovingloyalty.page.link/bBKLGTj2VYzx3qvZA,282497,Active,public://2023-05/table_stand__24__for_tio_mario_s___da.pdf,,0,null,rectangle,
285928,417,1684706196,1730975983,"25",1,4,12216,,https://lovingloyalty.page.link/NTSiYuRZDWtM2jkw8,282497,Active,public://2023-05/table_stand__25__for_tio_mario_s___da.pdf,,0,null,rectangle,
285929,417,1684706221,1730975984,"26",1,4,12216,,https://lovingloyalty.page.link/2PLoJrdBrCUU3Qt86,282497,Active,public://2023-05/table_stand__26__for_tio_mario_s___da.pdf,,0,null,rectangle,
