"id","user_id","created","updated","place_id","status","type"
78995,1372,1639828801,1659483861,64276,Inactive,Discount on total bill
78998,417,1639828806,1659483861,59897,Inactive,"2 for 1 on specific menu items"
78999,417,1639828806,1659483861,59897,Inactive,"2 for 1 on specific menu items"
79000,417,1639828806,1659483861,59897,Inactive,"2 for 1 on specific menu items"
79042,417,1640001600,1659483861,59897,Inactive,"2 for 1 on specific menu items"
79043,1372,1640001600,1659483861,64276,Inactive,Discount on total bill
79044,417,1640001600,1659483861,59897,Inactive,"2 for 1 on specific menu items"
79045,1372,1640001600,1659483861,64276,Inactive,Discount on total bill
79046,417,1640001600,1659483890,59897,Inactive,"2 for 1 on specific menu items"
79121,417,1640097480,1659483890,59897,Inactive,"2 for 1 on specific menu items"
79123,417,1640102761,1659483890,59897,Inactive,"2 for 1 on specific menu items"
79147,1372,1640174401,1659483890,64276,Inactive,Discount on total bill
79148,1372,1640174401,1659483890,64276,Inactive,Discount on total bill
79149,417,1640174401,1659483890,59897,Inactive,"2 for 1 on specific menu items"
79150,417,1640174401,1659483890,59897,Inactive,"2 for 1 on specific menu items"
79151,417,1640174401,1659483890,59897,Inactive,"2 for 1 on specific menu items"
79179,1372,1640347201,1659483890,64276,Inactive,Discount on total bill
79180,417,1640347201,1659483890,59897,Inactive,"2 for 1 on specific menu items"
79181,1372,1640347201,1659483925,64276,Inactive,Discount on total bill
79182,417,1640347201,1659483925,59897,Inactive,"2 for 1 on specific menu items"
79183,417,1640347201,1659483925,59897,Inactive,"2 for 1 on specific menu items"
79212,417,1640520000,1659483925,59897,Inactive,"2 for 1 on specific menu items"
79213,417,1640520000,1659483925,59897,Inactive,"2 for 1 on specific menu items"
79214,1372,1640520000,1659483925,64276,Inactive,Discount on total bill
79215,1372,1640520000,1659483925,64276,Inactive,Discount on total bill
79216,417,1640520001,1659483925,59897,Inactive,"2 for 1 on specific menu items"
79229,417,1640606400,1659483925,59897,Inactive,"2 for 1 on specific menu items"
79253,417,1640692800,1659483925,59897,Inactive,"2 for 1 on specific menu items"
79254,417,1640692800,1659483959,59897,Inactive,"2 for 1 on specific menu items"
79255,1372,1640692800,1659483959,64276,Inactive,Discount on total bill
79256,417,1640692801,1659483959,59897,Inactive,"2 for 1 on specific menu items"
79261,1372,1640692802,1659483959,64276,Inactive,Discount on total bill
79269,417,1640779201,1659483959,59897,Inactive,"2 for 1 on specific menu items"
79318,1372,1640865600,1659483959,64276,Inactive,Discount on total bill
79319,417,1640865600,1659483959,59897,Inactive,"2 for 1 on specific menu items"
79320,417,1640865600,1659483959,59897,Inactive,"2 for 1 on specific menu items"
79321,417,1640865600,1659483959,59897,Inactive,"2 for 1 on specific menu items"
79326,417,1640889180,1659483959,64276,Inactive,Discount on specific menu items
79327,417,1640889180,1659483990,64276,Inactive,Discount on specific menu items
79335,417,1640952000,1659483990,59897,Inactive,"2 for 1 on specific menu items"
79369,417,1641038400,1659483990,59897,Inactive,"2 for 1 on specific menu items"
79370,417,1641038400,1659483990,59897,Inactive,"2 for 1 on specific menu items"
79371,1372,1641038400,1659483990,64276,Inactive,Discount on total bill
79372,417,1641038401,1659483990,59897,Inactive,"2 for 1 on specific menu items"
79382,417,1641124800,1659483990,59897,Inactive,"2 for 1 on specific menu items"
79405,417,1641211200,1659483990,59897,Inactive,"2 for 1 on specific menu items"
79406,1372,1641211200,1659483990,64276,Inactive,Discount on total bill
79407,417,1641211200,1659483990,59897,Inactive,"2 for 1 on specific menu items"
79408,417,1641211200,1659484026,59897,Inactive,"2 for 1 on specific menu items"
79424,417,1641297601,1659484026,59897,Inactive,"2 for 1 on specific menu items"
79425,417,1641297601,1659484026,59897,Inactive,"2 for 1 on specific menu items"
79452,417,1641384001,1659484026,59897,Inactive,"2 for 1 on specific menu items"
79453,1372,1641384001,1659484026,64276,Inactive,Discount on total bill
79454,417,1641384001,1659484026,59897,Inactive,"2 for 1 on specific menu items"
79468,417,1641470401,1659484026,59897,Inactive,"2 for 1 on specific menu items"
79469,417,1641470401,1659484026,59897,Inactive,"2 for 1 on specific menu items"
79748,1372,1641643201,1659484026,64276,Inactive,Discount on total bill
79749,417,1641643202,1659484026,59897,Inactive,"2 for 1 on specific menu items"
79772,417,1641729601,1659484062,59897,Inactive,"2 for 1 on specific menu items"
79773,417,1641729601,1659484062,59897,Inactive,"2 for 1 on specific menu items"
79812,417,1641902401,1659484062,59897,Inactive,"2 for 1 on specific menu items"
80166,417,1644009421,1659484062,59897,Inactive,"2 for 1 on specific menu items"
80169,417,1644048541,1659484083,59897,Inactive,"2 for 1 on specific menu items"
84361,417,1647943749,1659484116,65417,Inactive,All you can eat
84364,417,1647944155,1647944155,65417,Inactive,All you can eat
84367,417,1647944451,1647944451,65417,Inactive,All you can eat
84376,417,1647944155,1647956701,65417,Inactive,All you can eat
84378,417,1647944451,1647956701,65417,Inactive,All you can eat
86884,417,1647943749,1659484116,65417,Inactive,All you can eat
86901,417,1647943749,1659484316,65417,Inactive,All you can eat
86912,417,1647943749,1659484316,65417,Inactive,All you can eat
86938,417,1647943749,1659484316,65417,Inactive,All you can eat
86978,417,1647943749,1659484316,65417,Inactive,All you can eat
87000,417,1647943749,1659484316,65417,Inactive,All you can eat
87063,417,1647943749,1659484316,65417,Inactive,All you can eat
87091,417,1647943749,1659484316,65417,Inactive,All you can eat
87106,417,1647943749,1659484316,65417,Inactive,All you can eat
87143,417,1647943749,1659484316,65417,Inactive,All you can eat
87154,417,1647943749,1659484316,65417,Inactive,All you can eat
87164,417,1647943749,1649252781,65417,Inactive,All you can eat
87174,417,1647943749,1649254527,65417,Inactive,All you can eat
87181,417,1647943749,1649257247,65417,Inactive,All you can eat
87299,417,1647943749,1649269145,65417,Inactive,All you can eat
87327,417,1647943749,1649340601,65417,Inactive,All you can eat
88031,417,1649679953,1649862001,64276,Inactive,Discount on total bill
88472,417,1647943749,1649841181,65417,Inactive,All you can eat
88503,417,1647943749,1649844663,65417,Inactive,All you can eat
88544,417,1647943749,1649860827,65417,Inactive,All you can eat
88592,417,1647943749,1649864816,65417,Inactive,All you can eat
88598,417,1647943749,1649864696,65417,Inactive,All you can eat
88617,417,1647943749,1649875801,65417,Inactive,All you can eat
88645,417,1647943749,1649877301,65417,Inactive,All you can eat
88661,417,1647943749,1649877901,65417,Inactive,All you can eat
88663,417,1647944451,1649877901,65417,Inactive,All you can eat
88697,417,1647943749,1649883001,65417,Inactive,All you can eat
88713,417,1647943749,1649878801,65417,Inactive,All you can eat
88722,417,1647943749,1649878801,65417,Inactive,All you can eat
88752,417,1647943749,1649867964,65417,Inactive,All you can eat
88758,417,1647943749,1649878801,65417,Inactive,All you can eat
88780,417,1647943749,1649879101,65417,Inactive,All you can eat
88817,417,1647943749,1649879101,65417,Inactive,All you can eat
88907,417,1647943749,1649879402,65417,Inactive,All you can eat
89023,417,1647944155,1649882701,65417,Inactive,All you can eat
89082,417,1647943749,1649891101,65417,Inactive,All you can eat
89151,417,1647943749,1649898301,65417,Inactive,All you can eat
89157,417,1647943749,1649898301,65417,Inactive,All you can eat
89173,417,1647943749,1649890520,65417,Inactive,All you can eat
89926,417,1647943749,1650556174,65417,Inactive,All you can eat
90383,417,1647944155,1650802457,65417,Inactive,All you can eat
90410,417,1647943749,1650805596,65417,Inactive,All you can eat
90432,417,1647943749,1650811681,65417,Inactive,All you can eat
90440,417,1647944155,1650811821,65417,Inactive,All you can eat
90481,417,1647943749,1650819035,65417,Inactive,All you can eat
90490,417,1647943749,1650819235,65417,Inactive,All you can eat
90498,417,1647943749,1650819998,65417,Inactive,All you can eat
90510,417,1647943749,1650820997,65417,Inactive,All you can eat
90516,417,1647943749,1650821595,65417,Inactive,All you can eat
90534,417,1647943749,1650821858,65417,Inactive,All you can eat
90540,417,1647943749,1650822305,65417,Inactive,All you can eat
90544,417,1647943749,1650829609,65417,Inactive,All you can eat
90548,417,1647943749,1650829591,65417,Inactive,All you can eat
90555,417,1647943749,1650824624,65417,Inactive,All you can eat
90619,417,1647944155,1650829578,65417,Inactive,All you can eat
90625,417,1647943749,1650828086,65417,Inactive,All you can eat
90698,417,1647944155,1650832157,65417,Inactive,All you can eat
90706,417,1647944155,1650833752,65417,Inactive,All you can eat
90707,417,1647943749,1650833752,65417,Inactive,All you can eat
90713,417,1647944451,1650833752,65417,Inactive,All you can eat
90724,417,1647944155,1650833830,65417,Inactive,All you can eat
90730,417,1647944155,1650833910,65417,Inactive,All you can eat
90738,417,1647944155,1650833958,65417,Inactive,All you can eat
90744,417,1647944155,1650833989,65417,Inactive,All you can eat
90750,417,1647944155,1650834020,65417,Inactive,All you can eat
90756,417,1647944155,1650834960,65417,Inactive,All you can eat
90764,417,1647944451,1650834960,65417,Inactive,All you can eat
90774,417,1647943749,1650834960,65417,Inactive,All you can eat
90780,417,1647944155,1650835894,65417,Inactive,All you can eat
90787,417,1647944155,1650835905,65417,Inactive,All you can eat
90799,417,1647944155,1650846901,65417,Inactive,All you can eat
90814,417,1647944451,1650847801,65417,Inactive,All you can eat
90815,417,1647944155,1650847801,65417,Inactive,All you can eat
90819,417,1647944155,1650847801,65417,Inactive,All you can eat
90825,417,1647943749,1650847801,65417,Inactive,All you can eat
90826,417,1647944155,1650847801,65417,Inactive,All you can eat
90827,417,1647944451,1650847801,65417,Inactive,All you can eat
90831,417,1647943749,1650847801,65417,Inactive,All you can eat
90836,417,1647943749,1650847801,65417,Inactive,All you can eat
90837,417,1647944155,1650847801,65417,Inactive,All you can eat
90842,417,1647943749,1650847801,65417,Inactive,All you can eat
90843,417,1647944155,1650847801,65417,Inactive,All you can eat
90882,417,1647943749,1650858453,65417,Inactive,All you can eat
90886,417,1647943749,1650858643,65417,Inactive,All you can eat
90902,417,1647943749,1650858568,65417,Inactive,All you can eat
91100,417,1647943749,1651045820,65417,Inactive,All you can eat
91104,417,1647943749,1651045776,65417,Inactive,All you can eat
91128,417,1647943749,1651056963,65417,Inactive,All you can eat
91173,417,1647943749,1651070025,65417,Inactive,All you can eat
91194,417,1647943749,1651071353,65417,Inactive,All you can eat
91202,417,1647943749,1651074188,65417,Inactive,All you can eat
91213,417,1647943749,1651078787,65417,Inactive,All you can eat
91222,417,1647943749,1651082479,65417,Inactive,All you can eat
91255,417,1647943749,1651088013,65417,Inactive,All you can eat
91259,417,1647943749,1651080640,65417,Inactive,All you can eat
91263,417,1647943749,1651078917,65417,Inactive,All you can eat
91267,417,1647943749,1651085815,65417,Inactive,All you can eat
91278,417,1647943749,1651080724,65417,Inactive,All you can eat
91303,417,1647943749,1651080824,65417,Inactive,All you can eat
91383,417,1647943749,1651081716,65417,Inactive,All you can eat
91387,417,1647943749,1651081367,65417,Inactive,All you can eat
91410,417,1647943749,1651088101,65417,Inactive,All you can eat
91434,417,1647943749,1651089325,65417,Inactive,All you can eat
91438,417,1647943749,1651082358,65417,Inactive,All you can eat
91531,417,1647943749,1651086443,65417,Inactive,All you can eat
91606,417,1647943749,1651084929,65417,Inactive,All you can eat
91621,417,1647943749,1651083764,65417,Inactive,All you can eat
91648,417,1647944451,1651089325,65417,Inactive,All you can eat
91660,417,1647943749,1651089306,65417,Inactive,All you can eat
91723,417,1647943749,1651088284,65417,Inactive,All you can eat
91784,417,1647943749,1651088582,65417,Inactive,All you can eat
91788,417,1647943749,1651088871,65417,Inactive,All you can eat
91914,417,1647943749,1651096201,65417,Inactive,All you can eat
92020,417,1647943749,1651163127,65417,Inactive,All you can eat
92057,417,1647943749,1651164368,65417,Inactive,All you can eat
92083,417,1647943749,1651168232,65417,Inactive,All you can eat
92087,417,1647943749,1651170050,65417,Inactive,All you can eat
92094,417,1647943749,1651170941,65417,Inactive,All you can eat
92114,417,1647943749,1651170394,65417,Inactive,All you can eat
92133,417,1647943749,1651169214,65417,Inactive,All you can eat
92202,417,1647943749,1651171511,65417,Inactive,All you can eat
92228,417,1647943749,1651172666,65417,Inactive,All you can eat
92270,417,1647943749,1651167900,65417,Inactive,All you can eat
92296,417,1647943749,1651171577,65417,Inactive,All you can eat
92300,417,1647943749,1651171943,65417,Inactive,All you can eat
92370,417,1647943749,1651171995,65417,Inactive,All you can eat
92384,417,1647943749,1651172065,65417,Inactive,All you can eat
92475,417,1647943749,1651174416,65417,Inactive,All you can eat
92508,417,1647943749,1651172230,65417,Inactive,All you can eat
92630,417,1647943749,1651174983,65417,Inactive,All you can eat
92631,417,1647944451,1651174983,65417,Inactive,All you can eat
92642,417,1647943749,1651174653,65417,Inactive,All you can eat
92736,417,1647943749,1651175717,65417,Inactive,All you can eat
92819,417,1647943749,1651185301,65417,Inactive,All you can eat
92854,417,1647944155,1651255201,65417,Inactive,All you can eat
92858,417,1647944155,1651254171,65417,Inactive,All you can eat
92862,417,1647944155,1651254154,65417,Inactive,All you can eat
92866,417,1647944155,1651259722,65417,Inactive,All you can eat
92905,417,1647944155,1651254236,65417,Inactive,All you can eat
92945,417,1647944155,1651255377,65417,Inactive,All you can eat
92949,417,1647944155,1651258342,65417,Inactive,All you can eat
93016,417,1647944155,1651254716,65417,Inactive,All you can eat
93020,417,1647944155,1651258270,65417,Inactive,All you can eat
93024,417,1647944155,1651261990,65417,Inactive,All you can eat
93083,417,1647944155,1651259293,65417,Inactive,All you can eat
93093,417,1647944155,1651258380,65417,Inactive,All you can eat
93100,417,1647944155,1651262401,65417,Inactive,All you can eat
93184,417,1647944155,1651263001,65417,Inactive,All you can eat
93197,417,1647944155,1651263001,65417,Inactive,All you can eat
93224,417,1647944155,1651258130,65417,Inactive,All you can eat
93225,417,1647944451,1651258130,65417,Inactive,All you can eat
93229,417,1647944155,1651263301,65417,Inactive,All you can eat
93235,417,1647944155,1651263601,65417,Inactive,All you can eat
93338,417,1647944155,1651264501,65417,Inactive,All you can eat
93403,417,1647944155,1651259620,65417,Inactive,All you can eat
93413,417,1647944155,1651262004,65417,Inactive,All you can eat
93418,417,1647944155,1651261668,65417,Inactive,All you can eat
93534,417,1647944155,1651267801,65417,Inactive,All you can eat
93540,417,1647944155,1651262018,65417,Inactive,All you can eat
93709,417,1647943749,1651323609,65417,Inactive,All you can eat
93721,417,1647943749,1651323594,65417,Inactive,All you can eat
93742,417,1647943749,1651326027,65417,Inactive,All you can eat
93750,417,1647943749,1651327953,65417,Inactive,All you can eat
93770,417,1647944155,1651333287,65417,Inactive,All you can eat
100911,417,1654262026,1654262026,59897,Inactive,All you can eat
100921,417,1654262026,1654263932,59897,Inactive,All you can eat
100935,417,1654262026,1654271401,59897,Inactive,All you can eat
101286,417,1654262026,1654359001,59897,Inactive,All you can eat
101956,417,1647944155,1654604500,65417,Inactive,All you can eat
101962,417,1654262026,1654607402,59897,Inactive,All you can eat
104351,417,1655321525,1655321525,102096,Inactive,All you can eat
104357,417,1655321525,1655323255,102096,Inactive,All you can eat
104380,417,1655321525,1655326470,102096,Inactive,All you can eat
104403,417,1655321525,1655329410,102096,Inactive,All you can eat
104421,417,1655321525,1655336637,102096,Inactive,All you can eat
104425,417,1655321525,1655336443,102096,Inactive,All you can eat
104593,417,1655321525,1655418301,102096,Inactive,All you can eat
104597,417,1655321525,1655418301,102096,Inactive,All you can eat
106557,424,1655984616,1655984616,102096,Inactive,Freebie
120162,417,1657714567,1660392001,94025,Inactive,Discount on specific menu items
120164,417,1657714645,1660393201,94025,Inactive,Discount on specific menu items
124482,417,1658309160,1658388012,106493,Inactive,Freebie
133542,424,1659266671,1659276001,59897,Inactive,Goodie bag
139598,417,1659876781,1659883852,59897,Inactive,Goodie bag
154062,417,1655321525,1661293501,102096,Inactive,All you can eat
154075,417,1655321525,1661251091,102096,Inactive,All you can eat
154231,417,1655321525,1661310901,102096,Inactive,All you can eat
154955,417,1655321525,1661379601,102096,Inactive,All you can eat
155714,417,1655321525,1661459701,102096,Inactive,All you can eat
155764,417,1655321525,1661461201,102096,Inactive,All you can eat
156585,424,1661505569,1661505569,59897,Inactive,"2 for 1 on specific menu items"
167053,2608,1662468944,1662468944,59897,Inactive,"2 for 1 on specific menu items"
204299,417,1647943749,1667592901,65417,Inactive,All you can eat
227964,424,1673124865,1675202101,59897,Inactive,Freebie
